GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2017 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2017 inflation-adjusted dollars)
8600000US61048,61048,ZCTA5 61048,53598,3153
8600000US61049,61049,ZCTA5 61049,62143,14807
8600000US61050,61050,ZCTA5 61050,50481,9701
8600000US61051,61051,ZCTA5 61051,59643,11304
8600000US61052,61052,ZCTA5 61052,50714,11512
8600000US61053,61053,ZCTA5 61053,47875,5671
8600000US61054,61054,ZCTA5 61054,53147,19272
8600000US61057,61057,ZCTA5 61057,62000,33107
8600000US61059,61059,ZCTA5 61059,49375,20538
8600000US61060,61060,ZCTA5 61060,48571,4267
8600000US61061,61061,ZCTA5 61061,57278,6448
8600000US61062,61062,ZCTA5 61062,73158,6621
8600000US61063,61063,ZCTA5 61063,67396,10161
8600000US61064,61064,ZCTA5 61064,53625,5375
8600000US61065,61065,ZCTA5 61065,66434,7048
8600000US61067,61067,ZCTA5 61067,56050,14754
8600000US61068,61068,ZCTA5 61068,51002,4133
8600000US61070,61070,ZCTA5 61070,50938,14273
8600000US61071,61071,ZCTA5 61071,48510,3168
8600000US61072,61072,ZCTA5 61072,78340,7305
8600000US61073,61073,ZCTA5 61073,83167,4394
8600000US61074,61074,ZCTA5 61074,41194,9580
8600000US61075,61075,ZCTA5 61075,64423,7752
8600000US61077,61077,ZCTA5 61077,-,**
8600000US61078,61078,ZCTA5 61078,42604,8717
8600000US61079,61079,ZCTA5 61079,47917,28407
8600000US61080,61080,ZCTA5 61080,63337,5396
8600000US61081,61081,ZCTA5 61081,52192,3179
8600000US61084,61084,ZCTA5 61084,69135,11680
8600000US61085,61085,ZCTA5 61085,46047,7048
8600000US61087,61087,ZCTA5 61087,47917,11267
8600000US61088,61088,ZCTA5 61088,83269,6053
8600000US61089,61089,ZCTA5 61089,63875,13139
8600000US61091,61091,ZCTA5 61091,-,**
8600000US61101,61101,ZCTA5 61101,31878,1936
8600000US61102,61102,ZCTA5 61102,37292,2619
8600000US61103,61103,ZCTA5 61103,36623,2735
8600000US61104,61104,ZCTA5 61104,27570,4494
8600000US61107,61107,ZCTA5 61107,59984,3414
8600000US61108,61108,ZCTA5 61108,51650,2074
8600000US61109,61109,ZCTA5 61109,47297,3465
8600000US61111,61111,ZCTA5 61111,51970,3452
8600000US61112,61112,ZCTA5 61112,-,**
8600000US61114,61114,ZCTA5 61114,70537,4835
8600000US61115,61115,ZCTA5 61115,56110,4223
8600000US61201,61201,ZCTA5 61201,45074,2793
8600000US61230,61230,ZCTA5 61230,49167,11484
8600000US61231,61231,ZCTA5 61231,49433,3885
8600000US61232,61232,ZCTA5 61232,70750,17127
8600000US61234,61234,ZCTA5 61234,56188,4041
8600000US61235,61235,ZCTA5 61235,55114,9731
8600000US61236,61236,ZCTA5 61236,58125,18297
8600000US61238,61238,ZCTA5 61238,59107,4178
8600000US61239,61239,ZCTA5 61239,30685,3319
8600000US61240,61240,ZCTA5 61240,72228,8624
8600000US61241,61241,ZCTA5 61241,64364,5931
8600000US61242,61242,ZCTA5 61242,69688,10730
8600000US61243,61243,ZCTA5 61243,66625,34495
8600000US61244,61244,ZCTA5 61244,46846,2692
8600000US61250,61250,ZCTA5 61250,64250,9208
8600000US61251,61251,ZCTA5 61251,82639,18742
8600000US61252,61252,ZCTA5 61252,56220,8742
8600000US61254,61254,ZCTA5 61254,66824,8098
8600000US61256,61256,ZCTA5 61256,71765,8712
8600000US61257,61257,ZCTA5 61257,57321,11278
8600000US61258,61258,ZCTA5 61258,36985,25198
8600000US61259,61259,ZCTA5 61259,67656,16492
8600000US61260,61260,ZCTA5 61260,45938,8872
8600000US61261,61261,ZCTA5 61261,44375,18804
8600000US61262,61262,ZCTA5 61262,69167,7969
8600000US61263,61263,ZCTA5 61263,57500,10888
8600000US61264,61264,ZCTA5 61264,54413,3858
8600000US61265,61265,ZCTA5 61265,52005,1903
8600000US61270,61270,ZCTA5 61270,55114,4491
8600000US61272,61272,ZCTA5 61272,54545,11768
8600000US61273,61273,ZCTA5 61273,70114,9094
8600000US61274,61274,ZCTA5 61274,64167,28527
8600000US61275,61275,ZCTA5 61275,66250,7851
8600000US61276,61276,ZCTA5 61276,59375,18935
8600000US61277,61277,ZCTA5 61277,55192,9340
8600000US61278,61278,ZCTA5 61278,64250,18987
8600000US61279,61279,ZCTA5 61279,52500,7677
8600000US61281,61281,ZCTA5 61281,72366,12215
8600000US61282,61282,ZCTA5 61282,48373,4621
8600000US61283,61283,ZCTA5 61283,55595,6620
8600000US61284,61284,ZCTA5 61284,71042,20645
